Hour,Customer,Bus,ConnectedPhase,ConnectedVoltagePU,VUFPercent,VARealV,VAImagV,VAPU,VBRealV,VBImagV,VBPU,VCRealV,VCImagV,VCPU,Season,Date,Case
0,30,563,1,1.0380070651208475,0.11048940426489469,215.82331662518013,-124.79526583000495,1.0380070651208475,-216.54642174785667,-123.81356328666288,1.0385796476098752,0.521368955091647,250.96647216935665,1.0449221605717949,winter,2020-01-19,POOL_FLAT
0,31,611,1,1.037710095192371,0.11638165708391236,215.78166706602502,-124.72480032462703,1.037710095192371,-216.4986385359996,-123.77053868182769,1.0383180217129333,0.5281855901269251,250.98837450637805,1.0450134119292336,winter,2020-01-19,POOL_FLAT
0,32,614,3,1.0432561461317251,0.07947498957073194,216.05091253653825,-125.21066384438583,1.039693672984422,-216.539262168573,-124.03012087086549,1.039001620239159,0.5550732210064163,250.56625937078255,1.0432561461317251,winter,2020-01-19,POOL_FLAT
0,33,619,3,1.0449300146696463,0.11419577211012823,215.88439453496926,-124.78929967543422,1.0382147903734815,-216.4198378001961,-123.75321042009226,1.0379973862778218,0.5584670311679892,250.96827874213193,1.0449300146696463,winter,2020-01-19,POOL_FLAT
0,34,629,1,1.0385440600380766,0.10358469464781686,215.90996289380328,-124.90306265686434,1.0385440600380766,-216.57260513761855,-123.86539449172557,1.0387814114783205,0.5298145676411793,250.9324955940545,1.0447807702157188,winter,2020-01-19,POOL_FLAT
0,35,639,2,1.037573406305827,0.12520222843036138,215.8979520206739,-124.78597994761436,1.038256744615174,-216.3191451555102,-123.72415933374364,1.037573406305827,0.5752999718689604,250.9848052057594,1.0449989821103698,winter,2020-01-19,POOL_FLAT
0,36,676,2,1.037907436372134,0.11935507313141769,215.87618714055833,-124.78884283027006,1.0381842534222372,-216.39929477774612,-123.74561433701078,1.037907436372134,0.5539858529029805,250.98469368043757,1.0449983181207583,winter,2020-01-19,POOL_FLAT
0,37,682,2,1.0379457500968987,0.11840574467207766,215.8760548536784,-124.78886990746854,1.0381838329932869,-216.4084118917301,-123.74820821562756,1.0379457500968987,0.5538535660231092,250.98466660323913,1.044998204167274,winter,2020-01-19,POOL_FLAT
0,38,688,2,1.0388150077228056,0.08438880065184787,216.00549805476282,-125.17957871979871,1.0394651777209478,-216.50247267843304,-124.00417322257232,1.0388150077228056,0.547720747473506,250.56357045006754,1.0432448832459722,winter,2020-01-19,POOL_FLAT
0,39,701,3,1.0428403550395589,0.07379039719653993,215.96359543659364,-125.16087544129093,1.039275182846296,-216.51218079363375,-124.0016586278867,1.038844879286955,0.5221163926405131,250.46646624175187,1.0428403550395589,winter,2020-01-19,POOL_FLAT
0,40,702,2,1.0386742528056216,0.08245787436255224,215.93766975451805,-125.13997654464346,1.0391381588824047,-216.47659340235086,-123.98133730187004,1.0386742528056216,0.5327581533068726,250.5054805486005,1.0430028873072872,winter,2020-01-19,POOL_FLAT
0,41,755,2,1.0382273367973684,0.0853120548271435,215.87528887200602,-125.09520133817715,1.0388199647153125,-216.371245022426,-123.94929712801573,1.0382273367973684,0.5193670182210012,250.41252834413226,1.0426157567728591,winter,2020-01-19,POOL_FLAT
0,42,778,3,1.0429135055617194,0.07572775141822068,215.9636764453132,-125.16063069454107,1.0392749637045728,-216.51209978491795,-124.00141388113634,1.0388440801635113,0.5264947399528086,250.4840262403413,1.0429135055617194,winter,2020-01-19,POOL_FLAT
0,43,780,3,1.0417863156836045,0.06382649855574482,215.83798079816043,-125.08868417478008,1.0386719610496213,-216.38836241690836,-123.9667550438132,1.038325309453625,0.47196904230341985,250.21340854678692,1.0417863156836045,winter,2020-01-19,POOL_FLAT
0,44,785,2,1.0386672232782823,0.09294812342474663,216.07675320017853,-125.22511867871063,1.039816937496033,-216.45641434925318,-124.01316790582622,1.0386672232782823,0.5677921491500599,250.59839563679088,1.0433900664772509,winter,2020-01-19,POOL_FLAT
0,45,813,2,1.0382810665200854,0.08373381288554789,215.8751033871303,-125.09523945224424,1.0388193760812359,-216.38402772146898,-123.95294447285738,1.0382810665200854,0.5191815333451264,250.41249023006498,1.0426155964806336,winter,2020-01-19,POOL_FLAT
0,46,817,1,1.038776400524464,0.08257881040698854,215.8807699728133,-125.06487064238169,1.038776400524464,-216.52794296610233,-124.00505056407353,1.0389088467262488,0.5412825557870834,250.55868789719813,1.0432244961239212,winter,2020-01-19,POOL_FLAT
0,47,835,3,1.0418383187692164,0.0650944936044394,215.8380384659854,-125.08851018024266,1.0386718055351807,-216.38830474908286,-123.96658104927627,1.0383247410000302,0.47508709895868617,250.22589265050607,1.0418383187692164,winter,2020-01-19,POOL_FLAT
