Day,CapRatio,CapKW,Status,Feasible,BillEUR,PeakKW,NightPeakKW,DaytimePeakKW,PaperSavingsPercent,EngineeringSavingsPercent,BatteryThroughputKWh,CapViolationKW,BillPenaltyVsVppEUR,BillPenaltyPercentOfVpp,PaperSavingsSacrificePP,PeakReductionVsVppKW,PeakReductionVsVppPercent,PeakReductionVsLexKW,BillPenaltyVsLexEUR,MarginalCostEURPerKW,MarginalCostReferenceRatio,IsKnee,KneeChordDistance,MaximumRelativeMipGapPercent,WallTimeSeconds,EnergyBalanceResidualKW,TerminalSocErrorKWh
2020-01-16,0.6,18.4104057,ok,1,47.6151411827281,18.4104057,18.4104057,18.4104057,15.374857568362,11.715505270204,141.290913106522,7.105427357601e-15,8.46300735024671,21.6156988695866,15.0410811482466,51.3346932473684,73.6032983279685,10.4778455012452,8.46300735024671,0.859765085976492,0.7,0,0.1340520509495,9.37958362068282e-07,0.374435041666667,8.88178419700125e-16,0
2020-01-16,0.5,15.34200475,ok,1,50.5308891451368,15.34200475,15.34200475,15.34200475,10.1927751365012,6.3093397264998,127.189392631579,5.32907051820075e-15,11.3787553126554,29.0629250536924,20.2231635801074,54.4030941973684,78.0027486066404,13.5462464512452,11.3787553126554,0.950249986856736,0.6,0,0,0,1.183629375,2.30926389122033e-14,0
2020-02-01,2,41.227526,ok,1,27.201245979818,41.227526,41.227526,7.08689,34.4841736765607,33.4676539458624,319.999928048106,1.4210854715202e-14,0,0,0,26.2588697894737,38.9098713633918,-16.8655785875893,0,NaN,NaN,0,0,0,1.40276320833333,1.77635683940025e-15,0
2020-02-01,1.5,30.9206445,ok,1,27.201245979818,30.9206445,30.9206445,7.8622,34.4841736765607,33.4676539458624,319.999928048106,7.105427357601e-15,0,0,0,36.5657512894737,54.1824035225439,-6.5586970875893,0,0,2,0,0.252538136138053,0,1.128024,5.05845365594837e-15,0
2020-02-01,1.25,25.76720375,ok,1,27.201245979818,25.76720375,25.76720375,6.81289,34.4841736765606,33.4676539458624,319.999928048105,7.105427357601e-15,0,0,9.9475983006414e-14,41.7191920394737,61.8186696021199,-1.4052563375893,0,0,1.5,1,0.378807204207079,0,1.39568208333333,1.80411241501588e-15,0
2020-02-01,1,20.613763,ok,1,29.8935324749582,20.613763,20.613763,12.763332,27.9996407783464,26.8825093938647,248.784391426552,7.105427357601e-15,2.6922864951402,9.8976587217282,6.4845328982143,46.8726327894737,69.4549356816959,3.7481844124107,2.6922864951402,0.522425041005894,1.25,0,0.310541166324483,0,0.45317025,2.44249065417534e-15,0
2020-02-01,0.9,18.5523867,ok,1,31.5799111076708,18.5523867,18.5523867,14.4898136893986,23.937897073726,22.7577451513302,209.913366969687,7.105427357601e-15,4.3786651278528,16.0972961720267,10.5462766028347,48.9340090894737,72.5094421135263,5.8095607124107,4.3786651278528,0.81808383685822,1,0,0.239197034245842,5.14509854206338e-15,0.919485666666667,4.35623759287296e-14,0
2020-02-01,0.8,16.4910104,ok,1,33.3132195428567,16.4910104,16.4910104,16.4910104,19.7631201356091,18.5181938927627,170.74712792389,3.5527136788005e-15,6.1119735630387,22.469461757647,14.7210535409516,50.9953853894737,75.5639485453567,7.8709370124107,6.1119735630387,0.840850084085036,0.9,0,0.164461920519106,0,0.930666291666667,1.0547118733939e-14,0
2020-02-01,0.7,14.4296341,ok,1,35.0465279780425,14.4296341,14.4296341,14.4296341,15.5883431974923,14.2786426341954,131.580888878113,1.77635683940025e-15,7.8452819982245,28.841627343267,18.8958304790684,53.0567616894737,78.6184549771871,9.9323133124107,7.8452819982245,0.840850084084986,0.8,0,0.0897268067923771,9.09367596785589e-14,1.18673379166667,2.94209101525666e-15,0
2020-02-01,0.6,12.3682578,ok,1,36.9873153285762,12.3682578,12.3682578,12.3682578,10.9138408940818,9.53161245333494,92.4146391375291,1.06581410364015e-14,9.7860693487582,35.9765481184906,23.5703327824789,55.1181379894737,81.6729614090175,11.9936896124107,9.7860693487582,0.941500758757003,0.7,0,0,0,1.62978245833333,1.48769885299771e-14,0
2020-02-01,0.5,10.3068815,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.123141541666667,NaN,NaN
2020-02-02,2,33.236649,ok,1,24.9107123536286,33.236649,33.236649,4.88498130835069e-15,39.2104056751689,35.2207774890075,301.547372703494,7.105427357601e-15,0,0,0,49.1541852105263,59.6597736647826,-8.1137866133981,0,NaN,NaN,0,0,0,1.457599625,1.34336985979644e-14,0
2020-02-02,1.5,24.92748675,ok,1,25.0510495178848,24.92748675,24.92748675,1.6398574968287,38.8679409891847,34.8558368056237,297.836171748383,7.105427357601e-15,0.140337164256199,0.56336070307422,0.342464685984197,57.4633474605263,69.744830248587,0.195375636601899,0.140337164256199,0.0168894480615297,2,1,0.262907290445348,0,1.90426633333333,1.33226762955019e-15,0
2020-02-02,1.25,20.772905625,ok,1,28.0408954700566,20.772905625,20.772905625,8.66624256825238,31.5718219562905,27.0808726271659,220.151498066837,3.5527136788005e-15,3.130183116428,12.5656106176026,7.6385837188784,61.6179285855263,74.7873585404892,4.3499567616019,3.130183116428,0.719650396084588,1.5,0,0.205935452450941,0,0.878617708333333,8.88178419700125e-16,0
2020-02-02,1,16.6183245,ok,1,31.5271988409193,16.6183245,16.6183245,15.7867075,23.0641982239982,18.0148925541776,144.861966018399,3.5527136788005e-15,6.6164864872907,26.5608080305536,16.1462074511707,65.7725097105263,79.8298868323913,8.5045378866019,6.6164864872907,0.839146779415145,1.25,0,0.116924037079483,1.03985237893298e-14,0.911774041666667,7.49400541621981e-16,0
2020-02-02,0.9,14.95649205,ok,1,32.924550796237,14.95649205,14.95649205,14.95649205,19.6542412028214,14.3811396548347,113.287077439945,3.5527136788005e-15,8.0138384426084,32.1702500066847,19.5561644723475,67.4343421605263,81.8468981491522,10.1663703366019,8.0138384426084,0.84085008408501,1,0,0.0811367937309859,0,0.530793166666667,7.105427357601e-15,0
2020-02-02,0.8,13.2946596,ok,1,34.3237247743229,13.2946596,13.2946596,13.218598,16.2398379007291,10.7426486646398,81.7735907275811,1.77635683940025e-14,9.4130124206943,37.787006196646,22.9705677744398,69.0961746105263,83.8639094659131,11.8282027866019,9.4130124206943,0.841946477868992,0.9,0,0.0452319635819559,0,0.712473166666667,1.46410661372443e-14,0
2020-02-02,0.7,11.63282715,ok,1,35.8674238980873,11.63282715,11.63282715,11.63282715,12.472749984451,6.72832632777604,55.5351355220417,7.105427357601e-15,10.9567115444587,43.9839350594191,26.7376556907179,70.7580070605263,85.8809207826739,13.4900352366019,10.9567115444587,0.928913816651255,0.8,0,0,0,1.06291529166667,4.44089209850063e-16,0
2020-02-02,0.6,9.9709947,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.112562041666667,NaN,NaN
2020-02-02,0.5,8.30916225,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.098071875,NaN,NaN
2020-02-15,2,43.865009,ok,1,30.3904003371308,43.865009,43.865009,14.39623,33.4102797168065,31.5606406655418,320.131319800456,7.105427357601e-15,0,0,0,38.2054402105263,46.5520057195277,-18.0259653838721,0,NaN,NaN,0,0,0,1.42279175,3.02535774210355e-15,0
2020-02-15,1.5,32.89875675,ok,1,30.3904003371308,32.89875675,32.89875675,13.9080436872123,33.4102797168065,31.5606406655418,320.131319800457,7.105427357601e-15,0,0,0,49.1716924605263,59.9140042896458,-7.0597131338721,0,0,2,0,0.252538136138053,0,1.28047845833333,2.22044604925031e-15,0
2020-02-15,1.25,27.415630625,ok,1,30.3904003371308,27.415630625,27.415630625,13.951683195,33.4102797168065,31.5606406655419,320.131319800463,7.105427357601e-15,0,0,0,54.6548185855263,66.5950035747048,-1.5765870088721,0,0,1.5,1,0.378807204207079,0,1.53590775,3.19744231092045e-14,0
2020-02-15,1,21.9325045,ok,1,33.196431735773,21.9325045,21.9325045,14.58503,27.2618629842653,25.2414415413103,245.906900659684,7.105427357601e-15,2.8060313986422,9.23328211380554,6.1484167325412,60.1379447105263,73.2760028597639,3.9065391161279,2.8060313986422,0.511757587673984,1.25,0,0.31173229986734,0,0.551747666666667,1.77635683940025e-15,0
2020-02-15,0.9,19.73925405,ok,1,34.967338487041,19.73925405,19.73925405,17.59514,23.381552626179,21.2533491781514,208.476422035049,3.5527136788005e-15,4.5769381499102,15.0604733703298,10.0287270906275,62.3311951605263,75.9484025737875,6.0997895661279,4.5769381499102,0.807434805846273,1,0,0.240219144925037,6.35683390390913e-07,0.636189958333333,1.77635683940025e-15,0
2020-02-15,0.8,17.5460036,ok,1,36.811533312343,17.5460036,17.5460036,17.5460036,19.3406576000438,17.1002116435537,166.804568423464,3.5527136788005e-15,6.4211329752122,21.1288199693997,14.0696221167627,64.5244456105263,78.6208022878111,8.2930400161279,6.4211329752122,0.840850084085018,0.9,0,0.163656222053986,7.94492592460182e-07,0.630097916666667,3.05311331771918e-15,0
2020-02-15,0.7,15.35275315,ok,1,38.6557281376449,15.35275315,15.35275315,15.35275315,15.2997625739085,12.947074108956,125.132582286886,2.30926389122033e-14,8.2653278005141,27.1971665684692,18.110517142898,66.7176960605263,81.2932020018347,10.4862904661279,8.2653278005141,0.84085008408497,0.8,0,0.0870932991829433,0,1.21548733333333,4.17443857259059e-14,0
2020-02-15,0.6,13.1595027,ok,1,40.6527519661093,13.1595027,13.1595027,13.1595027,10.9239973104994,8.44976476523012,84.7053486675219,5.32907051820075e-15,10.2623516289785,33.7683989520863,22.4862824063071,68.9109465105263,83.9656017158583,12.6795409161279,10.2623516289785,0.910531594084205,0.7,0,0,0,1.08449891666667,1.2941037130787e-15,0
2020-02-15,0.5,10.96625225,infeasible,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,0.103723291666667,NaN,NaN
2020-02-16,2,35.462003,ok,1,27.6877608678395,35.462003,35.462003,10.299308,38.1196035585613,34.135851125173,319.999926761191,1.4210854715202e-14,0,0,9.9475983006414e-14,38.7790127894737,52.2339469322994,-10.0688095521971,0,NaN,NaN,0,0,0,1.08051920833333,5.10702591327572e-15,0
2020-02-16,1.5,26.59650225,ok,1,27.6877608678395,26.59650225,26.59650225,9.9419935,38.1196035585613,34.135851125173,319.999926761191,1.06581410364015e-14,0,0,9.9475983006414e-14,47.6445135394737,64.1754601992245,-1.2033088021971,0,0,2,1,0.271964146610211,0,1.418988625,3.99680288865056e-15,0
